PO_NUMBER,PO_REVISION_NUM,PO_DATE,PO_STATUS,PO_APPROVED_DATE,PO_REVISION_NUMBER,PO_VENDOR_NAME,PO_SHIP_LOCATION_CODE,PO_SHIP_ADDRESS_1,PO_SHIP_ADDRESS_2,PO_SHIP_ADDRESS_3,PO_SHIP_CITY,PO_SHIP_STATE,PO_SHIP_ZIP,PO_SHIP_COUNTRY,PO_VENDOR_CREATION_DATE,PO_REVISION_DATE,PO_PROMISE_DATE,PO_NEED_BY_DATE,PO_CREATED_BY,PO_BUYER_NAME,PO_LAST_UPDATE_DATE,PO_LINE_NUM,PO_LINE_LOCATION_ID,PO_QTY_ORDERED,PO_QTY_DELIVERED,PO_QTY_CANCEL,PO_AMT_INVOICED,PO_UNIT_PRICE,PO_LINE_LOCATION_STATUS,PO_HEADER_ID,PO_VENDOR_ID,PO_LINE_ID,PART_NUMBER,PART_DESCRIPTION,UNIT_OF_MEASURE,TRACKING_SHIPPING_DATE,TRACKING_UPDATE_DATE,PO_ORIGINAL_PROMISED_DATE,PO_TYPE,QUANTITY_RECEIVED,ESTIMATED_DELIVERED_DATE,PROMISED_DATE_CREATION_DATE,SALES_ORDER_NUMBER,VERIFICATION_DATE,PROMISE_DATE_UPDATE_DETAILS,PROMISE_DATE_ISSUES,PO_SHIPMENT_TYPE,ITEM_TYPE,CLIN,PO_SHIPMENT_NUM
1424082,1,2025-01-16 00:00:00,APPROVED CLOSED,2025-01-20 00:00:00,1,DRIFIRE LLC,ARIZONA INDUSTRIES FOR THE BLIND,3695 S 2ND ST BLDG 5126,,BASE SUPPLY CENTER,DAVIS MONTHAN AFB,AZ,85707,US,2008-11-10 00:00:00,2025-01-20 00:00:00,2025-03-17 00:00:00,2035-12-31 00:00:00,ADS_SCHEDULED_REQS,"BARNES, ANDREW",2025-02-25 00:00:00,15,8142038,16,16,0,5324,332.75,CLOSED,6190163,943161,7504478,DF4-550VFP-OCP-LGL-943161,DRIFIRE FORTREX V2 FR FIELD PANT-OCP-LGL,Each,1Z97743W0340358591,18-FEB-25,2025-03-17 00:00:00,STANDARD,16,2025-03-24 00:00:00,2025-01-20 00:00:00,1246852,,,,EXTERNAL,P,0015,15.1.1
1424082,1,2025-01-16 00:00:00,APPROVED CLOSED,2025-01-20 00:00:00,1,DRIFIRE LLC,ARIZONA INDUSTRIES FOR THE BLIND,3695 S 2ND ST BLDG 5126,,BASE SUPPLY CENTER,DAVIS MONTHAN AFB,AZ,85707,US,2008-11-10 00:00:00,2025-01-20 00:00:00,2025-03-17 00:00:00,2035-12-31 00:00:00,ADS_SCHEDULED_REQS,"BARNES, ANDREW",2025-02-25 00:00:00,22,8142045,4,4,0,1119.96,279.99,CLOSED,6190163,943161,7504493,PHX4-550V-FSP-OCP-MDR,DRIFIRE FORTREX V2 FR FLIGHT SUIT PANT-OCP-MDR,Each,1Z97743W0340875924,23-JAN-25,2025-03-17 00:00:00,STANDARD,4,2025-03-24 00:00:00,2025-01-20 00:00:00,1246852,,,,EXTERNAL,P,0021,22.1.1
1424082,1,2025-01-16 00:00:00,APPROVED CLOSED,2025-01-20 00:00:00,1,DRIFIRE LLC,ARIZONA INDUSTRIES FOR THE BLIND,3695 S 2ND ST BLDG 5126,,BASE SUPPLY CENTER,DAVIS MONTHAN AFB,AZ,85707,US,2008-11-10 00:00:00,2025-01-20 00:00:00,2025-03-17 00:00:00,2035-12-31 00:00:00,ADS_SCHEDULED_REQS,"BARNES, ANDREW",2025-02-25 00:00:00,9,8142032,4,4,0,1147.96,286.99,CLOSED,6190163,943161,7504482,PHX4-550V-FSJ-OCP-LGR,DRIFIRE FORTREX V2 FR FLIGHT SUIT JACKET-OCP-LGR,Each,1Z97743W0340875924,23-JAN-25,2025-03-17 00:00:00,STANDARD,4,2025-03-24 00:00:00,2025-01-20 00:00:00,1246852,,,,EXTERNAL,P,0019,9.1.1
1424082,1,2025-01-16 00:00:00,APPROVED CLOSED,2025-01-20 00:00:00,1,DRIFIRE LLC,ARIZONA INDUSTRIES FOR THE BLIND,3695 S 2ND ST BLDG 5126,,BASE SUPPLY CENTER,DAVIS MONTHAN AFB,AZ,85707,US,2008-11-10 00:00:00,2025-01-20 00:00:00,2025-03-17 00:00:00,2035-12-31 00:00:00,ADS_SCHEDULED_REQS,"BARNES, ANDREW",2025-02-25 00:00:00,11,8142034,40,40,0,13728,343.2,CLOSED,6190163,943161,7504485,DF4-550VFS-OCP-LGL-943161,DRIFIRE FORTREX V2 FR FIELD SHIRT-OCP-LGL,Each,1Z4809040376216938,26-FEB-25,2025-03-17 00:00:00,STANDARD,40,2025-03-24 00:00:00,2025-01-20 00:00:00,1246852,,,,EXTERNAL,P,0003,11.1.1
1424082,1,2025-01-16 00:00:00,APPROVED CLOSED,2025-01-20 00:00:00,1,DRIFIRE LLC,ARIZONA INDUSTRIES FOR THE BLIND,3695 S 2ND ST BLDG 5126,,BASE SUPPLY CENTER,DAVIS MONTHAN AFB,AZ,85707,US,2008-11-10 00:00:00,2025-01-20 00:00:00,2025-03-17 00:00:00,2035-12-31 00:00:00,ADS_SCHEDULED_REQS,"BARNES, ANDREW",2025-02-25 00:00:00,12,8142035,40,40,0,13728,343.2,CLOSED,6190163,943161,7504487,DF4-550VFS-OCP-XLL-943161,DRIFIRE FORTREX V2 FR FIELD SHIRT-OCP-XLL,Each,1Z97743W0340358591,18-FEB-25,2025-03-17 00:00:00,STANDARD,40,2025-03-24 00:00:00,2025-01-20 00:00:00,1246852,,,,EXTERNAL,P,0005,12.1.1
1424082,1,2025-01-16 00:00:00,APPROVED CLOSED,2025-01-20 00:00:00,1,DRIFIRE LLC,ARIZONA INDUSTRIES FOR THE BLIND,3695 S 2ND ST BLDG 5126,,BASE SUPPLY CENTER,DAVIS MONTHAN AFB,AZ,85707,US,2008-11-10 00:00:00,2025-01-20 00:00:00,2025-03-17 00:00:00,2035-12-31 00:00:00,ADS_SCHEDULED_REQS,"BARNES, ANDREW",2025-02-25 00:00:00,17,8142040,28,28,0,9317,332.75,CLOSED,6190163,943161,7504496,DF4-550VFP-OCP-SMS-943161,DRIFIRE FORTREX V2 FR FIELD PANT-OCP-SMS,Each,1Z97743W0340358591,18-FEB-25,2025-03-17 00:00:00,STANDARD,28,2025-03-24 00:00:00,2025-01-20 00:00:00,1246852,,,,EXTERNAL,P,0008,17.1.1
1424082,1,2025-01-16 00:00:00,APPROVED CLOSED,2025-01-20 00:00:00,1,DRIFIRE LLC,ARIZONA INDUSTRIES FOR THE BLIND,3695 S 2ND ST BLDG 5126,,BASE SUPPLY CENTER,DAVIS MONTHAN AFB,AZ,85707,US,2008-11-10 00:00:00,2025-01-20 00:00:00,2025-03-17 00:00:00,2035-12-31 00:00:00,ADS_SCHEDULED_REQS,"BARNES, ANDREW",2025-02-25 00:00:00,1,8142024,28,28,0,9317,332.75,CLOSED,6190163,943161,7504475,DF4-550VFP-OCP-MDS-943161,DRIFIRE FORTREX V2 FR FIELD PANT-OCP-MDS,Each,1Z4809040376177927,19-FEB-25,2025-03-17 00:00:00,STANDARD,28,2025-03-24 00:00:00,2025-01-20 00:00:00,1246852,,,,EXTERNAL,P,0010,1.1.1
1424082,1,2025-01-16 00:00:00,APPROVED CLOSED,2025-01-20 00:00:00,1,DRIFIRE LLC,ARIZONA INDUSTRIES FOR THE BLIND,3695 S 2ND ST BLDG 5126,,BASE SUPPLY CENTER,DAVIS MONTHAN AFB,AZ,85707,US,2008-11-10 00:00:00,2025-01-20 00:00:00,2025-03-17 00:00:00,2035-12-31 00:00:00,ADS_SCHEDULED_REQS,"BARNES, ANDREW",2025-02-25 00:00:00,2,8142025,16,16,0,4840,302.5,CLOSED,6190163,943161,7504495,DF4-550VFP-OCP-SMR-943161,DRIFIRE FORTREX V2 FR FIELD PANT-OCP-SMR,Each,1Z4809040376875315,11-FEB-25,2025-03-17 00:00:00,STANDARD,16,2025-03-24 00:00:00,2025-01-20 00:00:00,1246852,,,,EXTERNAL,P,0007,2.1.1
1424082,1,2025-01-16 00:00:00,APPROVED CLOSED,2025-01-20 00:00:00,1,DRIFIRE LLC,ARIZONA INDUSTRIES FOR THE BLIND,3695 S 2ND ST BLDG 5126,,BASE SUPPLY CENTER,DAVIS MONTHAN AFB,AZ,85707,US,2008-11-10 00:00:00,2025-01-20 00:00:00,2025-03-17 00:00:00,2035-12-31 00:00:00,ADS_SCHEDULED_REQS,"BARNES, ANDREW",2025-02-25 00:00:00,14,8142037,4,4,0,1119.96,279.99,CLOSED,6190163,943161,7504494,PHX4-550V-FSP-OCP-LGR,DRIFIRE FORTREX V2 FR FLIGHT SUIT PANT-OCP-LGR,Each,1Z97743W0340875924,23-JAN-25,2025-03-17 00:00:00,STANDARD,4,2025-03-24 00:00:00,2025-01-20 00:00:00,1246852,,,,EXTERNAL,P,0023,14.1.1
1424082,1,2025-01-16 00:00:00,APPROVED CLOSED,2025-01-20 00:00:00,1,DRIFIRE LLC,ARIZONA INDUSTRIES FOR THE BLIND,3695 S 2ND ST BLDG 5126,,BASE SUPPLY CENTER,DAVIS MONTHAN AFB,AZ,85707,US,2008-11-10 00:00:00,2025-01-20 00:00:00,2025-03-17 00:00:00,2035-12-31 00:00:00,ADS_SCHEDULED_REQS,"BARNES, ANDREW",2025-02-25 00:00:00,19,8142042,4,4,0,1231.96,307.99,CLOSED,6190163,943161,7504481,PHX4-550V-FSP-OCP-LGL,DRIFIRE FORTREX V2 FR FLIGHT SUIT PANT-OCP-LGL,Each,1Z97743W0340875924,23-JAN-25,2025-03-17 00:00:00,STANDARD,4,2025-03-24 00:00:00,2025-01-20 00:00:00,1246852,,,,EXTERNAL,P,0024,19.1.1
1424082,1,2025-01-16 00:00:00,APPROVED CLOSED,2025-01-20 00:00:00,1,DRIFIRE LLC,ARIZONA INDUSTRIES FOR THE BLIND,3695 S 2ND ST BLDG 5126,,BASE SUPPLY CENTER,DAVIS MONTHAN AFB,AZ,85707,US,2008-11-10 00:00:00,2025-01-20 00:00:00,2025-03-17 00:00:00,2035-12-31 00:00:00,ADS_SCHEDULED_REQS,"BARNES, ANDREW",2025-02-25 00:00:00,21,8142044,60,60,0,18150,302.5,CLOSED,6190163,943161,7504476,DF4-550VFP-OCP-MDR-943161,DRIFIRE FORTREX V2 FR FIELD PANT-OCP-MDR,Each,1Z4809040376021424,07-FEB-25,2025-03-17 00:00:00,STANDARD,60,2025-03-24 00:00:00,2025-01-20 00:00:00,1246852,,,,EXTERNAL,P,0011,21.1.1
1424082,1,2025-01-16 00:00:00,APPROVED CLOSED,2025-01-20 00:00:00,1,DRIFIRE LLC,ARIZONA INDUSTRIES FOR THE BLIND,3695 S 2ND ST BLDG 5126,,BASE SUPPLY CENTER,DAVIS MONTHAN AFB,AZ,85707,US,2008-11-10 00:00:00,2025-01-20 00:00:00,2025-03-17 00:00:00,2035-12-31 00:00:00,ADS_SCHEDULED_REQS,"BARNES, ANDREW",2025-02-25 00:00:00,24,8142047,4,4,0,1231.96,307.99,CLOSED,6190163,943161,7504491,PHX4-550V-FSP-OCP-MDL,DRIFIRE FORTREX V2 FR FLIGHT SUIT PANT-OCP-MDL,Each,1Z97743W0340875924,23-JAN-25,2025-03-17 00:00:00,STANDARD,4,2025-03-24 00:00:00,2025-01-20 00:00:00,1246852,,,,EXTERNAL,P,0022,24.1.1
1424082,1,2025-01-16 00:00:00,APPROVED CLOSED,2025-01-20 00:00:00,1,DRIFIRE LLC,ARIZONA INDUSTRIES FOR THE BLIND,3695 S 2ND ST BLDG 5126,,BASE SUPPLY CENTER,DAVIS MONTHAN AFB,AZ,85707,US,2008-11-10 00:00:00,2025-01-20 00:00:00,2025-03-17 00:00:00,2035-12-31 00:00:00,ADS_SCHEDULED_REQS,"BARNES, ANDREW",2025-02-25 00:00:00,13,8142036,4,4,0,1147.96,286.99,CLOSED,6190163,943161,7504489,PHX4-550V-FSJ-OCP-MDR,DRIFIRE FORTREX V2 FR FLIGHT SUIT JACKET-OCP-MDR,Each,1Z97743W0340875924,23-JAN-25,2025-03-17 00:00:00,STANDARD,4,2025-03-24 00:00:00,2025-01-20 00:00:00,1246852,,,,EXTERNAL,P,0017,13.1.1
1424082,1,2025-01-16 00:00:00,APPROVED CLOSED,2025-01-20 00:00:00,1,DRIFIRE LLC,ARIZONA INDUSTRIES FOR THE BLIND,3695 S 2ND ST BLDG 5126,,BASE SUPPLY CENTER,DAVIS MONTHAN AFB,AZ,85707,US,2008-11-10 00:00:00,2025-01-20 00:00:00,2025-03-17 00:00:00,2035-12-31 00:00:00,ADS_SCHEDULED_REQS,"BARNES, ANDREW",2025-02-25 00:00:00,18,8142041,32,32,0,9680,302.5,CLOSED,6190163,943161,7504474,DF4-550VFP-OCP-LGR-943161,DRIFIRE FORTREX V2 FR FIELD PANT-OCP-LGR,Each,1Z4809040376177927,19-FEB-25,2025-03-17 00:00:00,STANDARD,32,2025-03-24 00:00:00,2025-01-20 00:00:00,1246852,,,,EXTERNAL,P,0014,18.1.1
1424082,1,2025-01-16 00:00:00,APPROVED CLOSED,2025-01-20 00:00:00,1,DRIFIRE LLC,ARIZONA INDUSTRIES FOR THE BLIND,3695 S 2ND ST BLDG 5126,,BASE SUPPLY CENTER,DAVIS MONTHAN AFB,AZ,85707,US,2008-11-10 00:00:00,2025-01-20 00:00:00,2025-03-17 00:00:00,2035-12-31 00:00:00,ADS_SCHEDULED_REQS,"BARNES, ANDREW",2025-02-25 00:00:00,5,8142028,16,16,0,4840,302.5,CLOSED,6190163,943161,7504479,DF4-550VFP-OCP-XLR-943161,DRIFIRE FORTREX V2 FR FIELD PANT-OCP-XLR,Each,1Z4809040376875315,11-FEB-25,2025-03-17 00:00:00,STANDARD,16,2025-03-24 00:00:00,2025-01-20 00:00:00,1246852,,,,EXTERNAL,P,0016,5.1.1
1424082,1,2025-01-16 00:00:00,APPROVED CLOSED,2025-01-20 00:00:00,1,DRIFIRE LLC,ARIZONA INDUSTRIES FOR THE BLIND,3695 S 2ND ST BLDG 5126,,BASE SUPPLY CENTER,DAVIS MONTHAN AFB,AZ,85707,US,2008-11-10 00:00:00,2025-01-20 00:00:00,2025-03-17 00:00:00,2035-12-31 00:00:00,ADS_SCHEDULED_REQS,"BARNES, ANDREW",2025-02-25 00:00:00,20,8142043,40,40,0,12480,312,CLOSED,6190163,943161,7504488,DF4-550VFS-OCP-MDR-943161,DRIFIRE FORTREX V2 FR FIELD SHIRT-OCP-MDR,Each,1Z4809040376984626,13-FEB-25,2025-03-17 00:00:00,STANDARD,40,2025-03-24 00:00:00,2025-01-20 00:00:00,1246852,,,,EXTERNAL,P,0006,20.1.1
1424082,1,2025-01-16 00:00:00,APPROVED CLOSED,2025-01-20 00:00:00,1,DRIFIRE LLC,ARIZONA INDUSTRIES FOR THE BLIND,3695 S 2ND ST BLDG 5126,,BASE SUPPLY CENTER,DAVIS MONTHAN AFB,AZ,85707,US,2008-11-10 00:00:00,2025-01-20 00:00:00,2025-03-17 00:00:00,2035-12-31 00:00:00,ADS_SCHEDULED_REQS,"BARNES, ANDREW",2025-02-25 00:00:00,23,8142046,12,12,0,3993,332.75,CLOSED,6190163,943161,7504498,DF4-550VFP-OCP-LGS-943161,DRIFIRE FORTREX V2 FR FIELD PANT-OCP-LGS,Each,1Z97743W0346332991,14-FEB-25,2025-03-17 00:00:00,STANDARD,12,2025-03-24 00:00:00,2025-01-20 00:00:00,1246852,,,,EXTERNAL,P,0013,23.1.1
1424082,1,2025-01-16 00:00:00,APPROVED CLOSED,2025-01-20 00:00:00,1,DRIFIRE LLC,ARIZONA INDUSTRIES FOR THE BLIND,3695 S 2ND ST BLDG 5126,,BASE SUPPLY CENTER,DAVIS MONTHAN AFB,AZ,85707,US,2008-11-10 00:00:00,2025-01-20 00:00:00,2025-03-17 00:00:00,2035-12-31 00:00:00,ADS_SCHEDULED_REQS,"BARNES, ANDREW",2025-02-25 00:00:00,7,8142030,4,4,0,1262.76,315.69,CLOSED,6190163,943161,7504490,PHX4-550V-FSJ-OCP-LGL,DRIFIRE FORTREX V2 FR FLIGHT SUIT JACKET-OCP-LGL,Each,1Z97743W0340875924,23-JAN-25,2025-03-17 00:00:00,STANDARD,4,2025-03-24 00:00:00,2025-01-20 00:00:00,1246852,,,,EXTERNAL,P,0020,7.1.1
